"StateName";"group";"ISOweek";"observed";"expected";"expected_L";"expected_U";"population"
"EuroMOMO, Pooled";"00to14";"2020-W01";350;350.2836133;309.144380507647;393.101330546129;58110732.9426016
"EuroMOMO, Pooled";"00to14";"2020-W02";367;350.2570666;309.050949920933;393.147382609623;58104667.812969
"EuroMOMO, Pooled";"00to14";"2020-W03";358;350.1894276;308.932568605338;393.135067724419;58098259.5693169
"EuroMOMO, Pooled";"00to14";"2020-W04";383;350.0790096;308.790069202275;393.059973037392;58091851.3256649
"EuroMOMO, Pooled";"00to14";"2020-W05";376;349.9250886;308.624132062419;392.919852153497;58085443.0820128
"EuroMOMO, Pooled";"00to14";"2020-W06";366;349.7280785;308.435562965135;392.714689213464;58079034.8383607
"EuroMOMO, Pooled";"00to14";"2020-W07";356;349.4893794;308.224896192407;392.446814177834;58072626.5947086
"EuroMOMO, Pooled";"00to14";"2020-W08";367;349.2113972;307.992707655658;392.12060416215;58066218.3510565
"EuroMOMO, Pooled";"00to14";"2020-W09";342;348.8974371;307.739366036589;391.742531313234;58059810.1074044
"EuroMOMO, Pooled";"00to14";"2020-W10";356;348.5514968;307.46557983934;391.32013933045;58053401.8637523
"EuroMOMO, Pooled";"00to14";"2020-W11";370;348.1781415;307.172009187469;390.862203687389;58046993.6201002
"EuroMOMO, Pooled";"00to14";"2020-W12";368;347.7822932;306.859776869209;390.377739328599;58040585.3764481
"EuroMOMO, Pooled";"00to14";"2020-W13";385;347.3691469;306.530531817658;389.875757568169;58034177.132796
"EuroMOMO, Pooled";"00to14";"2020-W14";367;346.9439266;306.18637131116;389.364843367353;58027768.8891439
"EuroMOMO, Pooled";"00to14";"2020-W15";351;346.5117223;305.829932523648;388.85271769354;58021360.6454918
"EuroMOMO, Pooled";"00to14";"2020-W16";331;346.077443;305.464331076939;388.346206823795;58014952.4018397
"EuroMOMO, Pooled";"00to14";"2020-W17";337;345.6457168;305.092836817388;387.851386294781;58008544.1581876
"EuroMOMO, Pooled";"00to14";"2020-W18";333;345.2207808;304.719543384757;387.372626961266;58002135.9145355
"EuroMOMO, Pooled";"00to14";"2020-W19";339;344.8064288;304.348044243178;386.913920619624;57995727.6708834
"EuroMOMO, Pooled";"00to14";"2020-W20";341;344.4060371;303.982376731056;386.477910873796;57989319.4272313
"EuroMOMO, Pooled";"00to14";"2020-W21";338;344.0225912;303.626163329441;386.066878742262;57982911.1835792
"EuroMOMO, Pooled";"00to14";"2020-W22";330;343.6586163;303.282867907759;385.682320467787;57976502.9399271
"EuroMOMO, Pooled";"00to14";"2020-W23";342;343.316201;302.955680017704;385.325121962269;57970094.6962751
"EuroMOMO, Pooled";"00to14";"2020-W24";320;342.9971202;302.647205332082;384.996149540149;57963686.452623
"EuroMOMO, Pooled";"00to14";"2020-W25";339;342.7028161;302.360018489757;384.695611394021;57957278.2089709
"EuroMOMO, Pooled";"00to14";"2020-W26";355;342.4343672;302.09592208253;384.423796043646;57950869.9653188
"EuroMOMO, Pooled";"00to14";"2020-W27";322;342.1926478;301.856377714531;384.180936870515;57944461.7216667
"EuroMOMO, Pooled";"00to14";"2020-W28";314;341.978268;301.642626917121;383.96695640814;57938053.4780146
"EuroMOMO, Pooled";"00to14";"2020-W29";331;341.7916096;301.455385432134;383.781872325316;57931645.2343625
"EuroMOMO, Pooled";"00to14";"2020-W30";381;341.6328833;301.295083737671;383.625655740862;57925236.9907104
"EuroMOMO, Pooled";"00to14";"2020-W31";342;341.5021203;301.161832114795;383.498251670835;57918828.7470583
"EuroMOMO, Pooled";"00to14";"2020-W32";315;341.3991953;301.055492282148;383.399549236386;57912420.5034062
"EuroMOMO, Pooled";"00to14";"2020-W33";360;341.3237932;300.975517519521;383.329485757366;57906012.2597541
"EuroMOMO, Pooled";"00to14";"2020-W34";315;341.2754774;300.921240567601;383.28787669196;57899604.016102
"EuroMOMO, Pooled";"00to14";"2020-W35";323;341.2535607;300.891508998567;383.274542498094;57893195.7724499
"EuroMOMO, Pooled";"00to14";"2020-W36";323;341.2571967;300.884903621335;383.289261908895;57886787.5287978
"EuroMOMO, Pooled";"00to14";"2020-W37";352;341.2853318;300.899886805248;383.331511352771;57880379.2851457
"EuroMOMO, Pooled";"00to14";"2020-W38";347;341.3366288;300.934015315662;383.401159454221;57873971.0414936
"EuroMOMO, Pooled";"00to14";"2020-W39";351;341.4095326;300.985189683792;383.497249271426;57867562.7978415
"EuroMOMO, Pooled";"00to14";"2020-W40";313;341.5021106;301.050470590067;383.618949644916;57861154.5541894
"EuroMOMO, Pooled";"00to14";"2020-W41";334;341.612065;301.126677661487;383.76493171239;57854746.3105373
"EuroMOMO, Pooled";"00to14";"2020-W42";296;341.7368441;301.210191144794;383.933815434753;57848338.0668852
"EuroMOMO, Pooled";"00to14";"2020-W43";333;341.8734019;301.297379101671;384.123206742818;57841929.8232331
"EuroMOMO, Pooled";"00to14";"2020-W44";291;342.0183207;301.384361209828;384.330208596442;57835521.5795811
"EuroMOMO, Pooled";"00to14";"2020-W45";348;342.1678339;301.466879081468;384.551609143585;57829113.335929
"EuroMOMO, Pooled";"00to14";"2020-W46";320;342.3177145;301.541114191949;384.782762887896;57822705.0922769
"EuroMOMO, Pooled";"00to14";"2020-W47";307;342.4634951;301.603136502645;385.018645894036;57816296.8486248
"EuroMOMO, Pooled";"00to14";"2020-W48";314;342.600415;301.649595802246;385.252995623465;57809888.6049727
"EuroMOMO, Pooled";"00to14";"2020-W49";343;342.7235841;301.677497495762;385.478894375612;57803480.3613206
"EuroMOMO, Pooled";"00to14";"2020-W50";317;342.8280574;301.684384241079;385.688726537712;57797072.1176685
"EuroMOMO, Pooled";"00to14";"2020-W51";339;342.909046;301.668687621668;385.874235035334;57790663.8740164
"EuroMOMO, Pooled";"00to14";"2020-W52";316;342.9620096;301.629115310924;386.027378263485;57784255.6303643
"EuroMOMO, Pooled";"00to14";"2020-W53";327;342.9829016;301.565371237213;386.140057931975;57777937.2477943
"EuroMOMO, Pooled";"00to14";"2021-W01";308;342.9682409;301.477564786856;386.204909762038;57772697.1982101
"EuroMOMO, Pooled";"00to14";"2021-W02";311;342.9153292;301.366014181665;386.215969704289;57767756.6855662
"EuroMOMO, Pooled";"00to14";"2021-W03";316;342.822354;301.231375168202;386.168749370204;57762816.1729224
"EuroMOMO, Pooled";"00to14";"2021-W04";341;342.688449;301.074463770301;386.060555142325;57757875.6602785
"EuroMOMO, Pooled";"00to14";"2021-W05";314;342.5137871;300.895953829876;385.891011158555;57752935.1476347
"EuroMOMO, Pooled";"00to14";"2021-W06";331;342.2995477;300.696598556485;385.661751162388;57747994.6349909
"EuroMOMO, Pooled";"00to14";"2021-W07";315;342.0477525;300.47688364149;385.376453810229;57743054.122347
"EuroMOMO, Pooled";"00to14";"2021-W08";297;341.7613605;300.237430247983;385.04060230355;57738113.6097032
"EuroMOMO, Pooled";"00to14";"2021-W09";369.235664;341.4440389;299.978869515164;384.661143454505;57733173.0970594
"EuroMOMO, Pooled";"00to14";"2021-W10";302;341.0999685;299.702006037193;384.245904522791;57728232.5844155
"EuroMOMO, Pooled";"00to14";"2021-W11";337.874989;340.7337325;299.523001676201;383.678252334766;57723292.0717717
"EuroMOMO, Pooled";"00to14";"2021-W12";329.606947;340.3502018;299.098117495232;383.341681314334;57718351.5591279
"EuroMOMO, Pooled";"00to14";"2021-W13";347.234436;339.9542684;298.774606869571;382.869195285878;57713411.046484
"EuroMOMO, Pooled";"00to14";"2021-W14";294.944359;339.5507794;298.482321039732;382.347076455572;57708470.5338402
"EuroMOMO, Pooled";"00to14";"2021-W15";327.287454;339.1443889;298.096071654168;381.920974022313;57703530.0211963
"EuroMOMO, Pooled";"00to14";"2021-W16";308.80932;338.7395504;297.747117305691;381.457595576486;57698589.5085525
"EuroMOMO, Pooled";"00to14";"2021-W17";349.645089;338.3402576;297.39618573713;381.007903934483;57693648.9959087
"EuroMOMO, Pooled";"00to14";"2021-W18";335.797748;337.9502515;297.054021188251;380.568013970209;57688708.4832648
"EuroMOMO, Pooled";"00to14";"2021-W19";341.473899;337.5727854;296.650134639256;380.221258283809;57683767.970621
"EuroMOMO, Pooled";"00to14";"2021-W20";334.957795;337.2107193;296.366357431871;379.776086770486;57678827.4579772
"EuroMOMO, Pooled";"00to14";"2021-W21";321.101585;336.8665304;296.042036489479;379.412154297417;57673886.9453333
"EuroMOMO, Pooled";"00to14";"2021-W22";367.232432;336.5422691;295.755833232637;379.048285046172;57668946.4326895
"EuroMOMO, Pooled";"00to14";"2021-W23";351.67268;336.2397219;295.439538695493;378.762289188739;57664005.9200457
"EuroMOMO, Pooled";"00to14";"2021-W24";345.904638;335.9602222;295.166170813239;378.477625647916;57659065.4074018
"EuroMOMO, Pooled";"00to14";"2021-W25";350.776133;335.7049321;294.913856686799;378.220472182988;57654124.894758
"EuroMOMO, Pooled";"00to14";"2021-W26";375.053561;335.474694;294.684265612735;377.990768261194;57649184.3821142
"EuroMOMO, Pooled";"00to14";"2021-W27";359.038743;335.2701025;294.478060510346;377.789030916236;57644243.8694703
"EuroMOMO, Pooled";"00to14";"2021-W28";348.301444;335.0916148;294.296332010214;377.615026415772;57639303.3568265
"EuroMOMO, Pooled";"00to14";"2021-W29";357.160432;334.9394221;294.136616428553;377.471829734865;57634362.8441826
"EuroMOMO, Pooled";"00to14";"2021-W30";371.504556;334.8136098;294.081013074316;377.270403638597;57629422.3315388
"EuroMOMO, Pooled";"00to14";"2021-W31";352.972994;334.7141117;294.069098321741;377.076281303092;57624481.818895
"EuroMOMO, Pooled";"00to14";"2021-W32";360.41717;334.6406248;293.818088573851;377.196090423334;57619541.3062511
"EuroMOMO, Pooled";"00to14";"2021-W33";333.832077;334.5927668;293.759371650561;377.160293692942;57614600.7936073
"EuroMOMO, Pooled";"00to14";"2021-W34";333.981408;334.569962;293.724571686057;377.150649916598;57609660.2809635
"EuroMOMO, Pooled";"00to14";"2021-W35";343.778854;334.5714574;293.709331061575;377.17032798533;57604719.7683196
"EuroMOMO, Pooled";"00to14";"2021-W36";342.882888;334.5962729;293.715242302663;377.215556927616;57599779.2556758
"EuroMOMO, Pooled";"00to14";"2021-W37";351.223572;334.6432168;293.739421286021;377.286991138403;57594838.743032
"EuroMOMO, Pooled";"00to14";"2021-W38";365.69682;334.7108636;293.779685325792;377.384036115886;57589898.2303881
"EuroMOMO, Pooled";"00to14";"2021-W39";387.155282;334.7974377;293.833414165488;377.505844440654;57584957.7177443
"EuroMOMO, Pooled";"00to14";"2021-W40";360.906179;334.9009187;293.897939677423;377.651111403007;57580017.2051005
"EuroMOMO, Pooled";"00to14";"2021-W41";335.302539;335.018859;293.969775956219;377.818532390654;57575076.6924566
"EuroMOMO, Pooled";"00to14";"2021-W42";380.437164;335.1485392;294.045693012175;378.005959231016;57570136.1798128
"EuroMOMO, Pooled";"00to14";"2021-W43";380.073017;335.2868018;294.122081774593;378.210744406851;57565195.667169
"EuroMOMO, Pooled";"00to14";"2021-W44";382.871569;335.4301046;294.195216365528;378.429567124781;57560255.1545251
"EuroMOMO, Pooled";"00to14";"2021-W45";369.662997;335.5746211;294.261182553348;378.658720174056;57555314.6418813
"EuroMOMO, Pooled";"00to14";"2021-W46";389.79715;335.7161133;294.316299888025;378.89338590194;57550374.1292375
"EuroMOMO, Pooled";"00to14";"2021-W47";367.560931;335.8502364;294.357776970518;379.127557376605;57545433.6165936
"EuroMOMO, Pooled";"00to14";"2021-W48";414.223072;335.9722565;294.382341757967;379.354940037793;57540493.1039498
"EuroMOMO, Pooled";"00to14";"2021-W49";313.806901;336.0776276;294.387821749759;379.568433576661;57535552.5913059
"EuroMOMO, Pooled";"00to14";"2021-W50";391.339008;336.1617456;294.372394731217;379.760434095495;57530612.0786621
"EuroMOMO, Pooled";"00to14";"2021-W51";354.436966;336.2202875;294.334915496504;379.923184422043;57525671.5660183
"EuroMOMO, Pooled";"00to14";"2021-W52";382.8168189;336.2493184;294.274653018966;380.049282768712;57520717.2341833
"EuroMOMO, Pooled";"15to44";"2020-W01";1675;1507.874507;1415.00083143897;1602.69563632312;135031023.866724
"EuroMOMO, Pooled";"15to44";"2020-W02";1616;1509.306403;1415.77610310799;1604.81017952273;135020298.833042
"EuroMOMO, Pooled";"15to44";"2020-W03";1538;1510.592446;1416.56442595736;1606.61349864927;135008938.159454
"EuroMOMO, Pooled";"15to44";"2020-W04";1495;1511.700442;1417.35404373654;1608.05203849863;134997577.485865
"EuroMOMO, Pooled";"15to44";"2020-W05";1680;1512.603212;1418.12849802339;1609.08741596036;134986216.812277
"EuroMOMO, Pooled";"15to44";"2020-W06";1474;1513.278941;1418.87092151603;1609.69266731573;134974856.138689
"EuroMOMO, Pooled";"15to44";"2020-W07";1592;1513.71215;1419.56146602017;1609.856918466;134963495.4651
"EuroMOMO, Pooled";"15to44";"2020-W08";1525;1513.893174;1420.17782980517;1609.58376284381;134952134.791512
"EuroMOMO, Pooled";"15to44";"2020-W09";1576;1513.81936;1420.70010190717;1608.88864163299;134940774.117923
"EuroMOMO, Pooled";"15to44";"2020-W10";1602;1513.494138;1421.09748082048;1607.81077042105;134929413.444335
"EuroMOMO, Pooled";"15to44";"2020-W11";1605;1512.926516;1421.35351234187;1606.3857779687;134918052.770747
"EuroMOMO, Pooled";"15to44";"2020-W12";1572;1512.131107;1421.44393261078;1604.66883503102;134906692.097158
"EuroMOMO, Pooled";"15to44";"2020-W13";1672;1511.126377;1421.34824890112;1602.71899209007;134895331.42357
"EuroMOMO, Pooled";"15to44";"2020-W14";1658;1509.93406;1421.05058437958;1600.59710243743;134883970.749982
"EuroMOMO, Pooled";"15to44";"2020-W15";1728;1508.578782;1420.53735444236;1598.36747643581;134872610.076393
"EuroMOMO, Pooled";"15to44";"2020-W16";1590;1507.085851;1419.80298473262;1596.08743719636;134861249.402805
"EuroMOMO, Pooled";"15to44";"2020-W17";1546;1505.481023;1418.84671936614;1593.81018458139;134849888.729217
"EuroMOMO, Pooled";"15to44";"2020-W18";1470;1503.789688;1417.67584613771;1591.57980279929;134838528.055628
"EuroMOMO, Pooled";"15to44";"2020-W19";1464;1502.034846;1416.30318411981;1589.4297665327;134827167.38204
"EuroMOMO, Pooled";"15to44";"2020-W20";1568;1500.238901;1414.75077826844;1587.38277128863;134815806.708452
"EuroMOMO, Pooled";"15to44";"2020-W21";1475;1498.420879;1413.04433387675;1585.4508529688;134804446.034863
"EuroMOMO, Pooled";"15to44";"2020-W22";1550;1496.597517;1411.217293548;1583.63336814798;134793085.361275
"EuroMOMO, Pooled";"15to44";"2020-W23";1475;1494.783201;1409.30373119449;1581.92424308424;134781724.687687
"EuroMOMO, Pooled";"15to44";"2020-W24";1545;1492.990005;1407.34124834275;1580.30903208657;134770364.014098
"EuroMOMO, Pooled";"15to44";"2020-W25";1546;1491.227761;1405.36633804634;1578.76986706612;134759003.34051
"EuroMOMO, Pooled";"15to44";"2020-W26";1531;1489.505675;1403.46080453861;1577.24048201234;134747642.666922
"EuroMOMO, Pooled";"15to44";"2020-W27";1522;1487.831439;1401.5252278946;1575.83992492746;134736281.993333
"EuroMOMO, Pooled";"15to44";"2020-W28";1472;1486.213238;1399.72335769573;1574.41461973049;134724921.319745
"EuroMOMO, Pooled";"15to44";"2020-W29";1504;1484.659351;1398.03771603446;1572.99959294896;134713560.646157
"EuroMOMO, Pooled";"15to44";"2020-W30";1497;1483.179196;1396.49057195792;1571.59086659504;134702199.972568
"EuroMOMO, Pooled";"15to44";"2020-W31";1604;1481.783075;1395.09878378621;1570.19189540979;134690839.29898
"EuroMOMO, Pooled";"15to44";"2020-W32";1593;1480.483507;1393.87629856829;1568.81368963229;134679478.625392
"EuroMOMO, Pooled";"15to44";"2020-W33";1644;1479.294331;1392.83079752554;1567.4764770565;134668117.951803
"EuroMOMO, Pooled";"15to44";"2020-W34";1545;1478.230395;1391.96731135048;1566.20530684165;134656757.278215
"EuroMOMO, Pooled";"15to44";"2020-W35";1499;1477.307659;1391.27963783007;1565.03918175346;134645396.604627
"EuroMOMO, Pooled";"15to44";"2020-W36";1527;1476.542695;1390.76709080067;1564.0126124386;134634035.931038
"EuroMOMO, Pooled";"15to44";"2020-W37";1569;1475.951721;1390.41978065569;1563.16895272484;134622675.25745
"EuroMOMO, Pooled";"15to44";"2020-W38";1566;1475.549859;1390.22609940275;1562.55109903658;134611314.583862
"EuroMOMO, Pooled";"15to44";"2020-W39";1512;1475.349916;1390.17000062893;1562.20183448548;134599953.910273
"EuroMOMO, Pooled";"15to44";"2020-W40";1490;1475.362505;1390.2399769497;1562.15474665628;134588593.236685
"EuroMOMO, Pooled";"15to44";"2020-W41";1552;1475.59409;1390.41339460097;1562.44653715704;134577232.563097
"EuroMOMO, Pooled";"15to44";"2020-W42";1451;1476.046998;1390.68087093928;1563.0917117143;134565871.889508
"EuroMOMO, Pooled";"15to44";"2020-W43";1600;1476.718468;1391.02627371503;1564.10144301719;134554511.21592
"EuroMOMO, Pooled";"15to44";"2020-W44";1537;1477.600625;1391.4385790824;1565.47119318748;134543150.542332
"EuroMOMO, Pooled";"15to44";"2020-W45";1497;1478.679785;1391.90722452465;1567.18412627616;134531789.868743
"EuroMOMO, Pooled";"15to44";"2020-W46";1501;1479.936526;1392.42595104024;1569.20724720888;134520429.195155
"EuroMOMO, Pooled";"15to44";"2020-W47";1537;1481.346323;1392.98766042169;1571.49803101972;134509068.521566
"EuroMOMO, Pooled";"15to44";"2020-W48";1494;1482.880221;1393.5919505817;1573.99793392995;134497707.847978
"EuroMOMO, Pooled";"15to44";"2020-W49";1709;1484.504126;1394.23504024003;1576.64141302758;134486347.17439
"EuroMOMO, Pooled";"15to44";"2020-W50";1641;1486.181238;1394.91545842618;1579.35495118866;134474986.500801
"EuroMOMO, Pooled";"15to44";"2020-W51";1516;1487.872429;1395.63076371818;1582.06123526976;134463625.827213
"EuroMOMO, Pooled";"15to44";"2020-W52";1528;1489.536976;1396.37861300906;1584.67953644736;134452265.153625
"EuroMOMO, Pooled";"15to44";"2020-W53";1649;1491.134728;1397.14964204276;1587.1375677662;134441260.791025
"EuroMOMO, Pooled";"15to44";"2021-W01";1592;1492.626342;1397.94056330958;1589.35831982303;134434532.160283
"EuroMOMO, Pooled";"15to44";"2021-W02";1616;1493.975242;1398.74017890697;1591.27867131583;134428991.232836
"EuroMOMO, Pooled";"15to44";"2021-W03";1676;1495.148144;1399.53568034634;1592.84391301047;134423450.305388
"EuroMOMO, Pooled";"15to44";"2021-W04";1637;1496.11669;1400.31290922911;1594.01083148603;134417909.377941
"EuroMOMO, Pooled";"15to44";"2021-W05";1614;1496.857912;1401.05423857412;1594.75088288611;134412368.450493
"EuroMOMO, Pooled";"15to44";"2021-W06";1484;1497.354507;1401.74000256632;1595.04926758829;134406827.523046
"EuroMOMO, Pooled";"15to44";"2021-W07";1487;1497.596194;1402.35068266212;1594.90541609733;134401286.595598
"EuroMOMO, Pooled";"15to44";"2021-W08";1456;1497.578715;1402.86261833143;1594.33541387999;134395745.668151
"EuroMOMO, Pooled";"15to44";"2021-W09";1497.43901;1497.304392;1403.25502378357;1593.36579560995;134390204.740703
"EuroMOMO, Pooled";"15to44";"2021-W10";1492.34695;1496.781468;1403.50097247774;1592.04158382284;134384663.813256
"EuroMOMO, Pooled";"15to44";"2021-W11";1518.22402;1496.02349;1403.58296610422;1590.40876416791;134379122.885808
"EuroMOMO, Pooled";"15to44";"2021-W12";1537.60634;1495.048571;1403.48086317843;1588.52535670738;134373581.958361
"EuroMOMO, Pooled";"15to44";"2021-W13";1638.32454;1493.87845;1403.17719484245;1586.45394082939;134368041.030913
"EuroMOMO, Pooled";"15to44";"2021-W14";1617.54558;1492.537458;1402.6612235328;1584.25531737211;134362500.103466
"EuroMOMO, Pooled";"15to44";"2021-W15";1599.35685;1491.051154;1401.92599452947;1581.98880906024;134356959.176018
"EuroMOMO, Pooled";"15to44";"2021-W16";1574.37163;1489.446096;1400.97129513865;1579.70872753466;134351418.248571
"EuroMOMO, Pooled";"15to44";"2021-W17";1518.08551;1487.747609;1399.80294647887;1577.46057836746;134345877.321123
"EuroMOMO, Pooled";"15to44";"2021-W18";1631.88304;1485.980709;1398.43514091556;1575.28053237153;134340336.393676
"EuroMOMO, Pooled";"15to44";"2021-W19";1513.78907;1484.167907;1396.88755433472;1573.19396639336;134334795.466228
"EuroMOMO, Pooled";"15to44";"2021-W20";1518.1103;1482.329685;1395.18678191099;1571.21494674189;134329254.538781
"EuroMOMO, Pooled";"15to44";"2021-W21";1490.33977;1480.48377;1393.36350040633;1569.34770014584;134323713.611333
"EuroMOMO, Pooled";"15to44";"2021-W22";1565.379;1478.645642;1391.45104835089;1567.58911973515;134318172.683886
"EuroMOMO, Pooled";"15to44";"2021-W23";1514.51904;1476.828416;1389.48739849091;1565.92646155829;134312631.756438
"EuroMOMO, Pooled";"15to44";"2021-W24";1617.60262;1475.042997;1387.50916678487;1564.34388326758;134307090.828991
"EuroMOMO, Pooled";"15to44";"2021-W25";1583.78812;1473.298941;1385.55852520724;1562.81699671584;134301549.901543
"EuroMOMO, Pooled";"15to44";"2021-W26";1529.80332;1471.604934;1383.64903964547;1561.3494019213;134296008.974096
"EuroMOMO, Pooled";"15to44";"2021-W27";1596.29387;1469.969418;1381.83294433576;1559.9039348768;134290468.046648
"EuroMOMO, Pooled";"15to44";"2021-W28";1664.5919;1468.400675;1380.12896515366;1558.4779761548;134284927.119201
"EuroMOMO, Pooled";"15to44";"2021-W29";1703.48166;1466.908609;1378.56106570293;1557.06675890587;134279386.191753
"EuroMOMO, Pooled";"15to44";"2021-W30";1663.30285;1465.503584;1377.1471960968;1555.67271798846;134273845.264306
"EuroMOMO, Pooled";"15to44";"2021-W31";1565.63964;1464.197247;1375.9001255635;1554.30630711153;134268304.336858
"EuroMOMO, Pooled";"15to44";"2021-W32";1636.87233;1463.003559;1374.83011242359;1552.98532371916;134262763.409411
"EuroMOMO, Pooled";"15to44";"2021-W33";1568.23688;1461.936991;1373.94064216696;1551.73566621651;134257222.481963
"EuroMOMO, Pooled";"15to44";"2021-W34";1542.55624;1461.013088;1373.23158166289;1550.58919606124;134251681.554516
"EuroMOMO, Pooled";"15to44";"2021-W35";1597.428585;1460.2483;1372.69900113049;1549.58357342591;134246140.627068
"EuroMOMO, Pooled";"15to44";"2021-W36";1660.87653;1459.658493;1372.33524698392;1548.7591389057;134240599.699621
"EuroMOMO, Pooled";"15to44";"2021-W37";1642.809529;1459.258516;1372.12899272412;1548.15797429789;134235058.772174
"EuroMOMO, Pooled";"15to44";"2021-W38";1606.740181;1459.061509;1372.06718768415;1547.82046237082;134229517.844726
"EuroMOMO, Pooled";"15to44";"2021-W39";1615.432121;1459.078082;1372.13491060199;1547.78376878833;134223976.917279
"EuroMOMO, Pooled";"15to44";"2021-W40";1566.066892;1459.314654;1372.31529141924;1548.07854274048;134218435.989831
"EuroMOMO, Pooled";"15to44";"2021-W41";1535.432269;1459.774403;1372.59601055507;1548.72409797787;134212895.062384
"EuroMOMO, Pooled";"15to44";"2021-W42";1629.611321;1460.454976;1372.96015143752;1549.73327213265;134207354.134936
"EuroMOMO, Pooled";"15to44";"2021-W43";1553.77507;1461.348763;1373.395620411;1551.10318390403;134201813.207489
"EuroMOMO, Pooled";"15to44";"2021-W44";1544.59644;1462.442863;1373.89218161878;1552.81824858105;134196272.280041
"EuroMOMO, Pooled";"15to44";"2021-W45";1713.42436;1463.718694;1374.44115476512;1554.84968911559;134190731.352594
"EuroMOMO, Pooled";"15to44";"2021-W46";1634.63713;1465.152377;1375.03666892122;1557.15499889602;134185190.425146
"EuroMOMO, Pooled";"15to44";"2021-W47";1764.59204;1466.714777;1375.67336813408;1559.68039703671;134179649.497699
"EuroMOMO, Pooled";"15to44";"2021-W48";1799.91935;1468.372877;1376.34867248173;1562.36125590125;134174108.570251
"EuroMOMO, Pooled";"15to44";"2021-W49";1726.3857;1470.08984;1377.05878373812;1565.12637488648;134168567.642804
"EuroMOMO, Pooled";"15to44";"2021-W50";1690.08426;1471.826471;1377.8008116456;1567.898736902;134163026.715356
"EuroMOMO, Pooled";"15to44";"2021-W51";1683.31626;1473.541899;1378.56992070471;1570.59987489466;134157485.787909
"EuroMOMO, Pooled";"15to44";"2021-W52";1732.822734;1475.195465;1379.3608427491;1573.15215531125;134151935.169321
"EuroMOMO, Pooled";"45to64";"2020-W01";9039;8609.790741;8371.26304874831;8850.54186826636;101417076.537528
"EuroMOMO, Pooled";"45to64";"2020-W02";9125;8614.184875;8373.92238185852;8856.70225620039;101418400.393661
"EuroMOMO, Pooled";"45to64";"2020-W03";9069;8615.162627;8373.67799088222;8858.92499884623;101419494.015615
"EuroMOMO, Pooled";"45to64";"2020-W04";8775;8612.682354;8370.53519649678;8857.12048857463;101420587.637568
"EuroMOMO, Pooled";"45to64";"2020-W05";9058;8606.75424;8364.53822398815;8851.2641365455;101421681.259522
"EuroMOMO, Pooled";"45to64";"2020-W06";8929;8597.449989;8355.75112880722;8841.43539350749;101422774.881475
"EuroMOMO, Pooled";"45to64";"2020-W07";8811;8584.895468;8344.27897296235;8827.7813222442;101423868.503429
"EuroMOMO, Pooled";"45to64";"2020-W08";8655;8569.271737;8330.25971307931;8810.52693428244;101424962.125383
"EuroMOMO, Pooled";"45to64";"2020-W09";8746;8550.806214;8313.85129739417;8789.97048239652;101426055.747336
"EuroMOMO, Pooled";"45to64";"2020-W10";8769;8529.777856;8295.25492112919;8766.47019887024;101427149.36929
"EuroMOMO, Pooled";"45to64";"2020-W11";9007;8506.499609;8274.67763598957;8740.44693309857;101428242.991243
"EuroMOMO, Pooled";"45to64";"2020-W12";9543;8481.323811;8252.36826107034;8712.35844929267;101429336.613197
"EuroMOMO, Pooled";"45to64";"2020-W13";10294;8454.624885;8228.5857941024;8682.69665344079;101430430.23515
"EuroMOMO, Pooled";"45to64";"2020-W14";11021;8426.802734;8203.61836389895;8651.97513585664;101431523.857104
"EuroMOMO, Pooled";"45to64";"2020-W15";10711;8398.263171;8177.76390584592;8620.70936174363;101432617.479057
"EuroMOMO, Pooled";"45to64";"2020-W16";9797;8369.424052;8151.34836212752;8589.4105363193;101433711.101011
"EuroMOMO, Pooled";"45to64";"2020-W17";9298;8340.694869;8124.70317429707;8558.56736614339;101434804.722964
"EuroMOMO, Pooled";"45to64";"2020-W18";8730;8312.48364;8098.18724037183;8528.63764329638;101435898.344918
"EuroMOMO, Pooled";"45to64";"2020-W19";8733;8285.176263;8072.15014279283;8500.04403683151;101436991.966872
"EuroMOMO, Pooled";"45to64";"2020-W20";8504;8259.145812;8046.96495280444;8473.15948398377;101438085.588825
"EuroMOMO, Pooled";"45to64";"2020-W21";8543;8234.737276;8023.00307103445;8448.30200896105;101439179.210779
"EuroMOMO, Pooled";"45to64";"2020-W22";8478;8212.266224;8000.60937722801;8425.75730472813;101440272.832732
"EuroMOMO, Pooled";"45to64";"2020-W23";8240;8192.01749;7980.13785313371;8405.73982476929;101441366.454686
"EuroMOMO, Pooled";"45to64";"2020-W24";8248;8174.241256;7961.90120487933;8388.43611800432;101442460.076639
"EuroMOMO, Pooled";"45to64";"2020-W25";8024;8159.148583;7946.2027466553;8373.96335710202;101443553.698593
"EuroMOMO, Pooled";"45to64";"2020-W26";8334;8146.913331;7933.27797008241;8362.43265725143;101444647.320546
"EuroMOMO, Pooled";"45to64";"2020-W27";8194;8137.67132;7923.3439640488;8353.89709381362;101445740.9425
"EuroMOMO, Pooled";"45to64";"2020-W28";8176;8131.513929;7916.55490418926;8348.38408795065;101446834.564454
"EuroMOMO, Pooled";"45to64";"2020-W29";8180;8128.498925;7913.0235295838;8345.89540773529;101447928.186407
"EuroMOMO, Pooled";"45to64";"2020-W30";8281;8128.636581;7912.79954867644;8346.40115079158;101449021.808361
